InspectionID,BusinessName,License,Address,City,State,Zip,Latitude,Longitude,DatePerformed,Result,ViolationID,ViolationText,ViolationComment
1533156,MCDONALD'S,33706,"3200 W ROOSEVELT RD ",CHICAGO,IL,60624,41.8665138881923,-87.7057335990255,2015-04-21,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","DETAIL CLEAN THE FOLLOWING ITEMS: COOLER DOORS, INTERIOR OF PREP COOLERS, PREP TABLES AND SHELVES, FRY HOPPER, 1 COMPARTMENT PREP SINK, CUP DISPENSERS, COFFEE MACHINES, SHAKE MACHINE, FOOD STORAGE CONTAINERS INCLUDING SYRUP, STORAGE TRAYS FOR SYRUP CONTAINERS, SUGAR SPOON WITH ENCRUSTED SUGAR, ICE BINS AND INTERIOR OF ICE MACHINE, MCFLURRY MACHINE, COFFEE POTS, BEVERAGE LINES."
1533162,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2015-04-22,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST DETAIL CLEAN AND SANITIZE ALL EQUIPMENT INCLUDING CORDS IN THE DRIVE THRU: COUNTER TOPS,SHELVING,COOLERS AND EXTERIOR OF ALL COOKING EQUIPMENT TO REMOVE GREASE AND DEBRIS.  "
1533239,MCDONALD'S,1332928,"1664 S BLUE ISLAND AVE ",CHICAGO,IL,60608,41.858128211052,-87.6611125635149,2015-11-05,Pass w/ Conditions,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",OBSERVED NO PAPER TOWELS OR SANITARY HAND DRYING DEVICES AT EXPOSED SINKS IN FRONT AND REAR PREP AREA. INSTRUCTED MANAGER TO PROVIDE PAPER TOWELS/SANITARY HAND DRYING DEVICES AT ALL EXPOSED SINKS FOR PROPER HAND DRYING. CRITICAL VIOLATION 7-38-030
1533239,MCDONALD'S,1332928,"1664 S BLUE ISLAND AVE ",CHICAGO,IL,60608,41.858128211052,-87.6611125635149,2015-11-05,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN INTERIOR AND EXTERIOR OF ALL BEVERAGE MACHINES, MCCAFE, ORANGE JUICE, CREAMER, ETC."
1537861,MCDONALD'S,1332913,"2609 S KEDZIE AVE ",CHICAGO,IL,60623,41.844202240983,-87.7048869943916,2015-05-11,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED FROM DEC. 2014
1547247,McDonald's #4308 (MCDONALD'S),1904304,"3867 S Archer AVE BLDG ",CHICAGO,IL,60632,41.823158345079,-87.6892366472357,2015-05-22,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",INTERIOR BOTTOM OF SALAD COOLER AND TOP EXTERIOR OF SOFT SERVE MACHINE NOT CLEAN. CLEAN SAME AND MAINTAIN.
1547462,MCDONALD'S,1874347,"6515 S WESTERN AVE ",CHICAGO,IL,60636,41.7751165659088,-87.6833858388708,2015-09-21,Pass w/ Conditions,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE","UNWHOLESOME, UNSOUND FOOD PRODUCT NOTED ON SITE.  OBSERVED TRAY OF  BUNS WITH GREEN MOLD (BUNS DATED 9/15/15) IN REAR STORAGE AREA ON ROLLING CART WHERE ALL BUNS ARE STORED. ALL PRODUCT DISPOSED OF AND DENATURED AT THIS TIME. APPROX 5LBS $20 VALUE. CITAITON ISSUED. 7-38-005B CRITICAL."
1547462,MCDONALD'S,1874347,"6515 S WESTERN AVE ",CHICAGO,IL,60636,41.7751165659088,-87.6833858388708,2015-09-21,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",COFFEE BEVERAGE STATION NOT CLEAN. CLEAN SAME.
1547515,MCDONALD'S,1874347,"6515 S WESTERN AVE ",CHICAGO,IL,60636,41.7751165659088,-87.6833858388708,2015-10-16,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED.
1557250,MCDONALD'S,2428106,"29 E 87TH ST ",CHICAGO,IL,60619,41.7362554617903,-87.6229175082059,2015-10-01,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","OBSERVED ICE BUILD UP IN WALKIN FREEZER, INSTRUCTED TO DEFROST, SANITIZE AND MAINTAIN."
1566508,MCDONALD'S,33706,"3200 W ROOSEVELT RD ",CHICAGO,IL,60624,41.8665138881923,-87.7057335990255,2015-08-20,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED.
1575832,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT  (T3 H9)),51206,"11601 W TOUHY AVE ",CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2015-09-21,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",STORAGE SHELVES UNDER PREP COUNTER NOT CLEAN. INSTRUCTED TO DETAIL CLEAN AND SANITIZE ALL FOOD CONTACT SURFACES.
1575838,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2015-09-21,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED
1575864,MCDONALD'S,2163913,"1378-84 W LAKE ST ",CHICAGO,IL,60607,41.8855365865049,-87.6618227108202,2015-09-21,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",ABATED.
1578587,MCDONALD'S (MCDONALD'S EXPRESS),2350042,"3020-3022 S HALSTED ST ",CHICAGO,IL,60608,41.8392068322871,-87.6464535456406,2015-10-06,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN INTERIOR AND EXTERIOR OF ALL BEVERAGE MACHINES, JUICE, MCCAFE, CREAMER, ETC."
1583272,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2015-10-21,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","NOTED COUNTER TOPS AND STORAGE COUNTER VERY DIRTY. MUST DETAIL AND SANITIZE AREA TO PREVENT BREEDING PLACE FOR PESTS. MUST DETAIL CLEAN THE EXTERIOR AND INTERIOR OF ALL COOLERS, JUICE,POP AND SMOOTH MACHINE AT THE FRONT COUNTER TO REMOVE SPILLS AND DEBRIS."
1583848,MCDONALD'S RESTAURANTS (MCDONALD'S),2423993,"8321 S ASHLAND AVE ",CHICAGO,IL,60620,41.7424208244385,-87.6630911433338,2015-11-04,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED
1584016,MCDONALD'S RESTAURANTS,1884173,"144 S WABASH AVE ",CHICAGO,IL,60603,41.8797188963466,-87.6262811454758,2015-11-06,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED
1584111,MCDONALD'S RESTAURANT,1225984,"6125 N MILWAUKEE AVE ",CHICAGO,IL,60646,41.9928754427605,-87.7835214845884,2015-11-09,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","FRONT STORAGE CABINETS UNDER SODA MACHINE, SODA NOZZLES AND STORAGE SHELF IN REAR NEXT TO SYRUP NOT CLEAN. INSTRUCTED TO DETAIL CLEAN AND SANITIZE ALL FOOD CONTACT SURFACE AREA."
1588229,MCDONALD'S 26371 (MCDONALD'S),2304342,"36 W 95TH ST ",CHICAGO,IL,60628,41.7218087646306,-87.6252418946853,2015-11-12,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED.
1588621,CANADY ENTERPRISES CORP X (MCDONALD'S),2432672,"500 W MADISON ST ",CHICAGO,IL,60661,41.8819943382051,-87.6397586848809,2015-11-19,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: SIDES OF ALL COOLERS, TABLES, & COUNTERS(MASSIVE FOOD AND DEBRIS BUILD-UP NOTED), CABINET INTERIORS UNDERNEATH DEEP FRYERS, OVER HEAD SPRAYER TO SOFT-SERVE MACHINE, EXTERIOR OF SOFT SERVE MACHINE, ALL COFFEE SODA DISPENSING MACHINES IN FRONT SERVICE. AREA  "
1588705,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2015-11-20,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",MUST CLEAN THE FAN GUARD OF THE REACH IN COOLER IN THE FRONT SERVING AREA AND MAINTAIN.
1588811,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2015-11-24,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","NOTED COUNTER TOPS AND STORAGE COUNTER VERY DIRTY. MUST DETAIL AND SANITIZE AREA TO PREVENT BREEDING PLACE FOR PESTS. MUST DETAIL CLEAN THE EXTERIOR AND INTERIOR OF ALL COOLERS, JUICE,POP AND SMOOTHIE MACHINE AT THE FRONT COUNTER TO REMOVE SPILLS AND DEBRIS."
1591635,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2015-12-14,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","NOTED COUNTER TOPS AND STORAGE COUNTER VERY DIRTY. MUST DETAIL AND SANITIZE AREA TO PREVENT BREEDING PLACE FOR PESTS. MUST DETAIL CLEAN THE EXTERIOR AND INTERIOR OF ALL COOLERS, JUICE,POP AND SMOOTHIE MACHINE AT THE FRONT COUNTER TO REMOVE SPILLS AND DEBRIS."
1592201,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT  (T3 H9)),51206,"11601 W TOUHY AVE ",CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2015-12-30,Pass w/ Conditions,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",Hand washing sink in the food prep area was blocked in with rolling bread carts and said sink had no hand paper towels.Instructed to make exposed hand sink accessible for hand washing and provide and maintain hand paper towels.Critical Violation 7-38-030.
1592263,MCDONALD'S RESTAURANT (MCDONALD'S),2411397,"233 N MICHIGAN AVE ",CHICAGO,IL,60601,41.8865673708869,-87.6243846705971,2016-01-13,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Walk in cooler shelving/racks in walk in cooler not clean, need detailed cleaning(crevices).  Prep table lower shelving not clean, need detailed cleaning(crevices).  rear kitchen storage shelving/racks not clean, need detailed cleaning(crevices), rear storage room(dry storage)shelving/racks not clean, need detailed cleaning(crevices)."
1624217,MCDONALD'S RESTAURANT (MCDONALD'S),2411397,"233 N MICHIGAN AVE ",CHICAGO,IL,60601,41.8865673708869,-87.6243846705971,2016-01-26,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Above violation still remaining( Walk in cooler shelving/racks in walk in cooler not clean, need detailed cleaning(crevices). Prep table lower shelving not clean, need detailed cleaning(crevices). rear kitchen storage shelving/racks not clean, need detailed cleaning(crevices), rear storage room(dry storage)shelving/racks not clean, need detailed cleaning(crevices)."
1631837,MCDONALD'S #6491 (MCDONALD'S),2009449,"36 W RANDOLPH ST ",CHICAGO,IL,60601,41.8845908469767,-87.6292360117108,2016-02-18,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Walk in cooler shelving/racks not clean, need detailed cleaning(crevices), reach in cooler shelving/racks not clean, need detailed cleaning."
1632233,MCDONALD'S,1332927,"2438 W CERMAK RD ",CHICAGO,IL,60608,41.8521245314486,-87.6872821649016,2016-02-25,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED.
1632502,MCDONALD'S,1332928,"1664 S BLUE ISLAND AVE ",CHICAGO,IL,60608,41.858128211052,-87.6611125635149,2016-03-02,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED A SLITE BROWNISH BUILD UP IN THE ICE MACHINE LOCATED IN THE CUSTOMER DINING AREA. INSTRUCTED TO CLEAN AND MAINTAIN MANAGER CORRECTED DURING INSPECTION.
1657225,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2016-02-17,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CLEAN/SANITIZE INTERIOR OF ALL REFRIGERATION UNITS.
1657238,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2016-02-25,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CLEAN/SANITIZE INTERIOR OF ALL REFRIGERATION UNITS.
1734566,MCDONALD'S #4305 (MCDONALD'S),1922105,"4844 N LINCOLN AVE ",CHICAGO,IL,60625,41.9697537205744,-87.6894034367043,2016-03-22,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED SLIGHT DIRT ACCUMULATION ON THE UPPER PORTION OF THE ICE MACHINE. INSTRUCTED FACILITY TO CLEAN SANITIZE AND MAINTAIN.
1734995,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2016-03-29,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"DAIRY WALK IN COOLER NOT MAINTAINED, AMBIENT AIR TEMPERATURE AT 48.6 F ALSO MCCAFE REACH IN COOLER NOT MAINTAINED, AMBIENT AIR TEMPERATURE AT 47.0 F. FOUND MILK, YOGURT, ETC. HELD INSIDE SAID COOLERS. INSTRUCTED MANAGER COOLERS AMBIENT AIR TEMPERATURE MUST BE 40 F OR BELOW IF POTENTIALLY HAZARDOUS FOODS ARE HELD INSIDE. CRITICAL VIOLATION 7-38-005(A). CITATION ISSUED."
1734995,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2016-03-29,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE","FOUND THE FOLLOWING POTENTIALLY HAZARDOUS FOODS HELD AT IMPROPER TEMPERATURES- MILK AT 48.0 F, CHEESE AT 50.0 F, VANILLA MIX AT 47.0 F, YOGURT AT 47.1 F, WHIPPED CREAM AT 47.0 F. INSTRUCTED MANAGER POTENTIALLY HAZARDOUS FOODS HELD COLD MUST BE 40 F OR BELOW. ALL OUT OF TEMPERATURE POTENTIALLY HAZARDOUS FOODS VOLUNTARILLY DISCARDED AT THIS TIME. CRITICAL VIOLATION 7-38-005(A). CITATION ISSUED."
1734995,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2016-03-29,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED SLIGHT CALCIUM BUILD UP INSIDE ICE MACHINE. MUST CLEAN INTERIOR OF ICE MACHINE.
1746283,MCDONALD'S,1490035,"6900 S LAFAYETTE AVE ",CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2016-06-15,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED.
1751265,MCDONALD'S,1943516,"6560 S STONY ISLAND AVE ",CHICAGO,IL,60637,41.7752200873081,-87.5864366257481,2016-04-01,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST DETAIL CLEAN THE INTERIOR AND EXTERIOR OF FRYERS AND ALL OTHER COOKING EQUIPMENT,PREP SURFACES,REFRIGERATION UNITS AND COUNTERS.    MUST ALSO DETAIL CLEAN THE INTERIOR TOP PANEL OF THE ICE MACHINE AND THE TOILETS IN THE WOMEN'S WASHROOM."
1763598,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2016-04-26,Pass,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"CORRECTED, DAIRY WALK IN COOLER AMBIENT AIR TEMPERATURE AT 37.2 F AND MCCAFE REACH IN COOLER REPLACED WITH AMBIENT AIR TEMPERATURE AT 33.0 F."
1763598,MCDONALD'S,2328103,"600 N CLARK ST ",CHICAGO,IL,60654,41.8924640329927,-87.631294885907,2016-04-26,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED
1932192,MCDONALD'S RESTAURANT,1678414,"6336 S ASHLAND AVE ",CHICAGO,IL,60636,41.7783609760376,-87.6643368634279,2016-06-07,Pass,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",TEMPERED WATER PROVIDED TO THE EXPOSED HANDWASHING SINKS.
1932192,MCDONALD'S RESTAURANT,1678414,"6336 S ASHLAND AVE ",CHICAGO,IL,60636,41.7783609760376,-87.6643368634279,2016-06-07,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED.
1932248,MCDONALD'S,2428106,"29 E 87TH ST ",CHICAGO,IL,60619,41.7362554617903,-87.6229175082059,2016-06-07,Pass w/ Conditions,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",OBSERVED THE REAR EXPOSED HAND WASHING SINK INSIDE OF THE PREP AREA MANUALLY SHUT OFF WITH NO HAND SOAP. INSTRUCTED TO PROVIDE ACCESSIBLE EXPOSED HAND WASHING SINKS WITH HAND SOAP AND PAPER TOWELS AT ALL TIMES. CRITICAL VIOLATION 7-38-030
1933088,"MCDONALD'S REST. OF ILLINOIS, INC",1332910,"2317 N CICERO AVE ",CHICAGO,IL,60639,41.9229310425538,-87.7461194779431,2016-06-20,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","OBSERVED THE REAR 2 DOOR FREEZER WITH EXCESSIVE ICE, INSRUCTED TO DEFROST, AND CLEAN. ALSO CLEAN FRONT COFFEE STATION, MILK DRIP TRAY,AND EXTERIOR OF ALL EQUIPMENT."
1933221,MCDONALD'S #6491 (MCDONALD'S),2009449,"36 W RANDOLPH ST ",CHICAGO,IL,60601,41.8845908469767,-87.6292360117108,2016-08-05,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Non food contact surfaces of cooking equipment, hot holding unit for hamburgers not clean(exterior surfaces), need detailed cleaning(crevices)."
1933232,MCDONALD'S,2328106,"203 N LA SALLE ST ",CHICAGO,IL,60601,41.885822047853,-87.6323037350857,2016-08-15,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Cooler shelving/racks of reach in freezer(1s floor), not clean, had excess food/debris build up, needs detailed cleaning(crevices).  Walk in cooler shelving/racks, and storage shelving/racks in 2nd floor, not clean, need detailed cleaning(crevices)."
1946354,MCDONALD'S,2428107,"1443 E 87TH ST ",CHICAGO,IL,60619,41.7367599255433,-87.588841701402,2016-07-12,Pass,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",VIOLATION CORRECTED
1946354,MCDONALD'S,2428107,"1443 E 87TH ST ",CHICAGO,IL,60619,41.7367599255433,-87.588841701402,2016-07-12,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED
1948575,McDONALDS (MCDONALD'S),2397974,"23 N WESTERN AVE ",Chicago,IL,60612,41.8819144601214,-87.6863038518981,2016-08-02,Pass w/ Conditions,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",CORRECTED. EXPOSED HAND WASHING SINK WATER PRESSURE WAS INCREASED.
1948921,MCDONALD'S,1840645,"6740 N CLARK ST ",CHICAGO,IL,60626,42.0046926406108,-87.6730356868885,2016-08-08,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED THE FOLLOWING FOOD AND NON FOOD CONTACT EQUIPMENT IN NEED OF CLEANING OR REPAIR; CONTACT SURFACES AROUND THE BEVERAGE STATION AND DRIVE THRU STATION. EXCESSIVE ICE ACCUMULATION ON THE ON THE FREEZER CURTAINS IN THE WALK IN FREEZER. INSTRUCTED TO DETAIL OR REPAIR AND MAINTAIN.
1950295,MCDONALD'S 26371 (MCDONALD'S),2304342,"36 W 95TH ST ",CHICAGO,IL,60628,41.7218087646306,-87.6252418946853,2016-08-12,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN INTERIOR AND EXTERIOR OF POP, JUICE, MCCAFE, AND CREAMER MACHINES.  "
1951109,MCDONALD'S,1970361,"9542 S HALSTED ST ",CHICAGO,IL,60628,41.7202240990589,-87.6433279836791,2016-08-24,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN INTERIOR AND EXTERIOR OF ALL BEVERAGE MACHINES, ICE MACHINE, AND MCCAFE COOLER GASKETS."
1953579,MCDONALD'S #490,81721,"10320 S KEDZIE AVE ",CHICAGO,IL,60655,41.7055202965588,-87.7014580422018,2016-08-31,Pass w/ Conditions,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",OBSERVED NO HOT OR TEMPERED RUNNING WATER AT EXPOSED HAND SINKS AND WASHBOWLS. INSTRUCTED MANAGER TO PROVIDE HOT OR TEMPERED WATER AT HAND SINKS FOR PROPER HAND WASHING. CRITICAL VIOLATION 7-38-030
1953579,MCDONALD'S #490,81721,"10320 S KEDZIE AVE ",CHICAGO,IL,60655,41.7055202965588,-87.7014580422018,2016-08-31,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CLEAN INTERIOR AND EXTERIOR OF ALL COOLER DOOR GASKETS AND BEVERAGE MACHINES.
1960711,McDonald's (MCDONALD'S  (T1-C10)),2013208,"11601 W TOUHY AVE ",CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2016-09-19,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED
1960932,MCDONALD'S (MCDONALD'S   (T3- L4)),2016727,"11601 W TOUHY AVE ",CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2016-08-29,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE FOLLOWING: INTERIOR AND EXTERIOR SURFACES OF FOOD EQUIPMENT (BEVERAGE DISPENSER, TAYLOR MACHINE, MC FLURRY MACHINE, CUP HOLDERS, COUNTERSHELVES, PREP AND STORAGE SHELVES, SIDES OF COOKING EQUIPMENT"
1961017,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT  (T3 H9)),51206,"11601 W TOUHY AVE ",CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2016-09-22,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",Observed the 1 door cooler under the McCafe machine to be dirty. Instructed facility to clean and maintain.
1965263,MCDONALDS (MCDONALD'S),84425,"4038 W Belmont AVE ",CHICAGO,IL,60641,41.9391826068248,-87.7287604353185,2016-09-26,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE","Found the following potentially hazardous foods at improper temperatures in small reach in cooler, under sandwich making station:  5lbs of cheese @ 60.3F ($9.25); 1/4 lb of ham @ 59.4F ($1); 3/4 lb of raw eggs @ 57.8F ($0.80) and 1/2lb cooked eggs @ 60.1F ($0.40). Operator voluntarily discarded denatured foods during inspection. Advised must keep all potentially hazardous foods at 40F or less (for cold foods, or 140F or above for hot foods) at all times. Critical violation 7-38-005(a)."
1965669,MCDONALD'S,1765916,"5733 S KEDZIE AVE ",CHICAGO,IL,60629,41.788891434222,-87.7032795921656,2016-09-30,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","THE FOLLOWING IN NEED OF CLEANING: ALL DRINK DISPENSOR NOZZLES AND AREA AROUND THE NOZZLES, EXTERIOR AND INTERIOR OF FRYERS. MUST DETAIL CLEAN AND MAINTAIN. "
1965826,MCDONALD'S,1333951,"2400 N LINCOLN AVE ",CHICAGO,IL,60614,41.925435975229,-87.6489509885183,2016-10-04,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED
1966578,CANADY ENTERPRISES CORP X (MCDONALD'S),2432672,"500 W MADISON ST ",CHICAGO,IL,60661,41.8819943382051,-87.6397586848809,2016-10-17,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","INTERIOR PANEL OF ICE MACHINE NOT CLEAN,SLIGHT BUILD-UP.MUST CLEAN/MAINTAIN. "
